Time (sec.)	Cycles	"speed_target"	"speed_actual"	"speed_error"
15.048597464	2528164374	90.000000000	95.667221069	-0.695816040
15.048597464	2528164374	90.000000000	95.565139771	-0.695816040
15.048641357	2528171748	90.000000000	95.565139771	-0.620740891
15.098597429	2536564368	90.000000000	95.565139771	-0.620740891
15.098597429	2536564368	90.000000000	95.512054443	-0.620740891
15.098641357	2536571748	90.000000000	95.512054443	-0.575695038
15.148598000	2544964464	90.000000000	95.512054443	-0.575695038
15.148598000	2544964464	90.000000000	95.484451294	-0.575695038
15.148641357	2544971748	90.000000000	95.484451294	-0.575695038
15.198597470	2553364375	90.000000000	95.484451294	-0.575695038
15.198597470	2553364375	90.000000000	96.197364807	-0.575695038
15.198641357	2553371748	90.000000000	96.197364807	1.093345642
15.248597440	2561764370	90.000000000	96.197364807	1.093345642
15.248597440	2561764370	90.000000000	95.840812683	1.093345642
15.248641357	2561771748	90.000000000	95.840812683	0.252756119
15.298597435	2570164369	90.000000000	95.840812683	0.252756119
15.298597435	2570164369	90.000000000	95.655403137	0.252756119
15.298641357	2570171748	90.000000000	95.655403137	0.348403931
15.348597458	2578564373	90.000000000	95.655403137	0.348403931
15.348597458	2578564373	90.000000000	95.558990479	0.348403931
15.348641357	2578571748	90.000000000	95.558990479	0.405792236
15.398597982	2586964461	90.000000000	95.558990479	0.405792236
15.398597982	2586964461	90.000000000	96.236129761	0.405792236
15.398641357	2586971748	90.000000000	96.236129761	1.440225601
15.448597399	2595364363	90.000000000	96.236129761	1.440225601
15.448597399	2595364363	90.000000000	95.133697510	1.440225601
15.448641357	2595371748	90.000000000	95.133697510	0.440225601
15.498597452	2603764372	90.000000000	95.133697510	0.440225601
15.498597452	2603764372	90.000000000	95.287704468	0.440225601
15.498641357	2603771748	90.000000000	95.287704468	0.281890869
15.548598054	2612164473	90.000000000	95.287704468	0.281890869
15.548598054	2612164473	90.000000000	96.095062256	0.281890869
15.548641357	2612171748	90.000000000	96.095062256	1.365884781
15.598597405	2620564364	90.000000000	96.095062256	1.365884781
15.598597405	2620564364	90.000000000	95.060333252	1.365884781
15.598641357	2620571748	90.000000000	95.060333252	0.416280746
15.648597435	2628964369	90.000000000	95.060333252	0.416280746
15.648597435	2628964369	90.000000000	95.249557495	0.416280746
15.648641357	2628971748	90.000000000	95.249557495	0.446517944
15.698597429	2637364368	90.000000000	95.249557495	0.446517944
15.698597429	2637364368	90.000000000	94.620681763	0.446517944
15.698641357	2637371748	90.000000000	94.620681763	0.464660645
15.748597435	2645764369	90.000000000	94.620681763	0.464660645
15.748597435	2645764369	90.000000000	95.020935059	0.464660645
15.748641357	2645771748	90.000000000	95.020935059	0.296554565
15.798597994	2654164463	90.000000000	95.020935059	0.296554565
15.798597994	2654164463	90.000000000	95.229064941	0.296554565
15.798641357	2654171748	90.000000000	95.229064941	1.296554565
15.848597417	2662564366	90.000000000	95.229064941	1.296554565
15.848597417	2662564366	90.000000000	94.610015869	1.296554565
15.848641357	2662571748	90.000000000	94.610015869	0.374681473
15.898597440	2670964370	90.000000000	94.610015869	0.374681473
15.898597440	2670964370	90.000000000	94.288116455	0.374681473
15.898641357	2670971748	90.000000000	94.288116455	-0.578441620
15.948597988	2679364462	90.000000000	94.288116455	-0.578441620
15.948597988	2679364462	90.000000000	94.120727539	-0.578441620
15.948636357	2679370908	90.000000000	94.120727539	-0.550315857
15.998597452	2687764372	90.000000000	94.120727539	-0.550315857
15.998597452	2687764372	90.000000000	94.760955811	-0.550315857
15.998641357	2687771748	90.000000000	94.760955811	0.466560364
16.048597393	2696164362	90.000000000	94.760955811	0.466560364
16.048597393	2696164362	90.000000000	93.639328003	0.466560364
16.048641357	2696171748	90.000000000	93.639328003	-0.523313522
16.098597464	2704564374	90.000000000	93.639328003	-0.523313522
16.098597464	2704564374	90.000000000	93.783355713	-0.523313522
16.098641357	2704571748	90.000000000	93.783355713	-0.523313522
16.148640357	2712971580	30.000000000	93.783355713	-0.523313522
16.148640357	2712971580	30.000000000	93.783355713	-29.517238617
16.198598315	2721364517	30.000000000	93.783355713	-29.517238617
16.198598315	2721364517	30.000000000	59.715377808	-29.517238617
16.198641357	2721371748	30.000000000	59.715377808	50.311122894
16.248597899	2729764447	30.000000000	59.715377808	50.311122894
16.248597899	2729764447	30.000000000	7.779270172	50.311122894
16.248641357	2729771748	30.000000000	7.779270172	48.533355713
16.298597262	2738164340	30.000000000	7.779270172	48.533355713
16.298597262	2738164340	30.000000000	0.408856869	48.533355713
16.298641357	2738171748	30.000000000	0.408856869	41.862983704
16.348597762	2746564424	30.000000000	0.408856869	41.862983704
