Time (sec.), Cycles, "speed_target", "speed_actual", "speed_error"
6.249791554, 1049964981, 150.000000000, 128.440933228, -21.559066772
6.299742506, 1058356741, 150.000000000, 128.440933228, -21.559066772
6.299742542, 1058356747, 150.000000000, 136.607452393, -21.559066772
6.299791554, 1058364981, 150.000000000, 136.607452393, -13.392547607
6.349742470, 1066756735, 150.000000000, 136.607452393, -13.392547607
6.349742506, 1066756741, 150.000000000, 140.854049683, -13.392547607
6.349791554, 1066764981, 150.000000000, 140.854049683, -9.145950317
6.399742607, 1075156758, 150.000000000, 140.854049683, -9.145950317
6.399742643, 1075156764, 150.000000000, 144.516830444, -9.145950317
6.399791554, 1075164981, 150.000000000, 144.516830444, -5.483169556
6.449742589, 1083556755, 150.000000000, 144.516830444, -5.483169556
6.449742625, 1083556761, 150.000000000, 146.421478271, -5.483169556
6.449791554, 1083564981, 150.000000000, 146.421478271, -3.578521729
6.499742827, 1091956795, 150.000000000, 146.421478271, -3.578521729
6.499742863, 1091956801, 150.000000000, 148.139175415, -3.578521729
6.499791554, 1091964981, 150.000000000, 148.139175415, -1.860824585
6.549742827, 1100356795, 150.000000000, 148.139175415, -1.860824585
6.549742863, 1100356801, 150.000000000, 149.032379150, -1.860824585
6.549791554, 1100364981, 150.000000000, 149.032379150, -0.967620850
6.599742821, 1108756794, 150.000000000, 149.032379150, -0.967620850
6.599742857, 1108756800, 150.000000000, 149.496841431, -0.967620850
6.599791554, 1108764981, 150.000000000, 149.496841431, -0.503158569
6.649742595, 1117156756, 150.000000000, 149.496841431, -0.503158569
6.649742631, 1117156762, 150.000000000, 149.738372803, -0.503158569
6.649791554, 1117164981, 150.000000000, 149.738372803, -0.261627197
6.699742827, 1125556795, 150.000000000, 149.738372803, -0.261627197
6.699742863, 1125556801, 150.000000000, 150.591217041, -0.261627197
6.699791554, 1125564981, 150.000000000, 150.591217041, 0.591217041
6.749742804, 1133956791, 150.000000000, 150.591217041, 0.591217041
6.749742839, 1133956797, 150.000000000, 150.307434082, 0.591217041
6.749791554, 1133964981, 150.000000000, 150.307434082, 0.307434082
6.799742857, 1142356800, 150.000000000, 150.307434082, 0.307434082
6.799742893, 1142356806, 150.000000000, 150.159881592, 0.307434082
6.799791554, 1142364981, 150.000000000, 150.159881592, 0.159881592
6.849742774, 1150756786, 150.000000000, 150.159881592, 0.159881592
6.849742810, 1150756792, 150.000000000, 150.810409546, 0.159881592
6.849791554, 1150764981, 150.000000000, 150.810409546, 0.810409546
6.899742595, 1159156756, 150.000000000, 150.810409546, 0.810409546
6.899742631, 1159156762, 150.000000000, 150.421417236, 0.810409546
6.899791554, 1159164981, 150.000000000, 150.421417236, 0.421417236
6.949742851, 1167556799, 150.000000000, 150.421417236, 0.421417236
6.949742887, 1167556805, 150.000000000, 150.946411133, 0.421417236
6.949791554, 1167564981, 150.000000000, 150.946411133, 0.946411133
6.999742815, 1175956793, 150.000000000, 150.946411133, 0.946411133
6.999742851, 1175956799, 150.000000000, 151.219406128, 0.946411133
6.999791554, 1175964981, 150.000000000, 151.219406128, 1.219406128
7.049742619, 1184356760, 150.000000000, 151.219406128, 1.219406128
7.049742655, 1184356766, 150.000000000, 149.906814575, 1.219406128
7.049796554, 1184365821, 150.000000000, 149.906814575, -0.093185425
7.099742631, 1192756762, 150.000000000, 149.906814575, -0.093185425
7.099742667, 1192756768, 150.000000000, 149.951538086, -0.093185425
7.099791554, 1192764981, 150.000000000, 149.951538086, -0.048461914
7.149742798, 1201156790, 150.000000000, 149.951538086, -0.048461914
7.149742833, 1201156796, 150.000000000, 149.974807739, -0.048461914
7.149791554, 1201164981, 150.000000000, 149.974807739, -0.025192261
7.199742798, 1209556790, 150.000000000, 149.974807739, -0.025192261
7.199742833, 1209556796, 150.000000000, 149.986907959, -0.025192261
7.199791554, 1209564981, 150.000000000, 149.986907959, -0.013092041
7.249742595, 1217956756, 150.000000000, 149.986907959, -0.013092041
7.249742631, 1217956762, 150.000000000, 149.265914917, -0.013092041
7.249791554, 1217964981, 150.000000000, 149.265914917, -0.734085083
7.299742643, 1226356764, 150.000000000, 149.265914917, -0.734085083
7.299742679, 1226356770, 150.000000000, 149.618286133, -0.734085083
7.299791554, 1226364981, 150.000000000, 149.618286133, -0.381713867
7.349742649, 1234756765, 150.000000000, 149.618286133, -0.381713867
7.349742685, 1234756771, 150.000000000, 149.074234009, -0.381713867
7.349791554, 1234764981, 150.000000000, 149.074234009, -0.925765991
7.399742637, 1243156763, 150.000000000, 149.074234009, -0.925765991
7.399742673, 1243156769, 150.000000000, 149.518615723, -0.925765991
7.399791554, 1243164981, 150.000000000, 149.518615723, -0.481384277
7.449742774, 1251556786, 150.000000000, 149.518615723, -0.481384277
7.449742810, 1251556792, 150.000000000, 149.022399902, -0.481384277
7.449791554, 1251564981, 150.000000000, 149.022399902, -0.977600098
7.499742524, 1259956744, 150.000000000, 149.022399902, -0.977600098
7.499742560, 1259956750, 150.000000000, 148.037109375, -0.977600098
7.499791554, 1259964981, 150.000000000, 148.037109375, -1.962890625
7.549742595, 1268356756, 150.000000000, 148.037109375, -1.962890625
7.549742631, 1268356762, 150.000000000, 148.252014160, -1.962890625
7.549791554, 1268364981, 150.000000000, 148.252014160, -1.747985840
7.599742827, 1276756795, 150.000000000, 148.252014160, -1.747985840
7.599742863, 1276756801, 150.000000000, 149.091049194, -1.747985840
7.599791554, 1276764981, 150.000000000, 149.091049194, -0.908950806
7.649742583, 1285156754, 150.000000000, 149.091049194, -0.908950806
7.649742619, 1285156760, 150.000000000, 148.800079346, -0.908950806
